instancia, numero_vertices, numero_aresta, classe, algoritimo, parametro, interacao, tempo_execucao(ms), melhor_solucao,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,62, 162.359000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,63, 164.465000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,64, 166.005000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,65, 169.565000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,66, 173.255000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,67, 176.115000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,68, 178.584000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,69, 180.843000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,70, 182.898000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,71, 186.259000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,72, 187.491000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,73, 189.494000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,74, 192.171000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,75, 194.612000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,76, 196.833000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,77, 199.733000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,78, 203.316000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,79, 206.502000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,80, 209.174000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,81, 211.814000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,82, 214.548000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,83, 219.454000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,84, 220.214000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,85, 222.787000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,86, 223.877000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,87, 225.487000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,88, 228.965000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,89, 231.879000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,90, 233.045000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,91, 234.905000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,92, 237.317000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,93, 239.882000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,94, 241.591000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,95, 245.497000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,96, 250.404000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,97, 254.160000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,98, 257.952000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,99, 260.348000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,100, 262.975000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,101, 266.241000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,102, 268.629000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,103, 270.728000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,104, 274.472000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,105, 276.510000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,106, 278.558000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,107, 279.336000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,108, 281.569000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,109, 284.577000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,110, 286.646000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,111, 288.486000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,112, 290.296000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,113, 291.616000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,114, 294.297000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,115, 295.790000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,116, 299.214000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,117, 301.910000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,118, 304.189000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,119, 305.362000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,120, 307.048000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,121, 309.762000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,122, 312.168000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,123, 316.168000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,124, 318.074000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,125, 322.023000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,126, 326.957000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,127, 328.699000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,128, 329.976000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,129, 332.935000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,130, 335.566000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,131, 336.549000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,132, 337.764000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,133, 340.397000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,134, 342.047000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,135, 343.110000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,136, 344.922000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,137, 348.524000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,138, 349.494000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,139, 353.154000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,140, 354.818000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,141, 357.408000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,142, 359.189000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,143, 362.350000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,144, 366.486000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,145, 368.408000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,146, 370.290000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,147, 372.532000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,148, 374.876000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,149, 376.984000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,150, 381.672000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,151, 384.092000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,152, 386.073000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,153, 388.811000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,154, 389.866000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,155, 393.240000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,156, 394.705000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,157, 396.914000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,158, 399.263000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,159, 400.418000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,160, 403.589000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,161, 405.085000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,162, 407.751000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,163, 409.570000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,164, 412.766000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,165, 415.903000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,166, 418.578000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,167, 420.256000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,168, 423.460000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,169, 427.354000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,170, 429.991000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,171, 432.374000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,172, 435.851000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,173, 439.072000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,174, 441.618000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,175, 444.891000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,176, 447.059000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,177, 449.778000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,178, 451.663000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,179, 454.380000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,180, 458.108000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,181, 459.837000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,182, 464.997000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,183, 468.396000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,184, 469.435000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,185, 470.283000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,186, 473.067000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,187, 475.318000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,188, 478.048000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,189, 479.831000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,190, 482.013000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,191, 486.337000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,192, 488.856000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,193, 490.266000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,194, 492.626000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,195, 495.933000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,196, 498.297000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,197, 500.455000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,198, 501.391000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,199, 504.336000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,200, 506.600000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,201, 508.208000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,202, 510.591000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,203, 511.693000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,204, 513.639000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,205, 514.861000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,206, 517.830000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,207, 519.404000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,208, 520.766000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,209, 522.745000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,210, 523.825000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,211, 526.531000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,212, 530.261000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,213, 532.474000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,214, 534.741000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,215, 536.527000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,216, 539.132000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,217, 541.954000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,218, 543.795000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,219, 546.103000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,220, 548.812000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,221, 551.194000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,222, 553.094000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,223, 554.782000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,224, 560.846000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,225, 562.265000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,226, 564.507000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,227, 567.557000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,228, 569.899000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,229, 572.053000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,230, 575.961000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,231, 579.047000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,232, 580.709000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,233, 582.601000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,234, 584.187000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,235, 587.189000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,236, 588.901000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,237, 591.625000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,238, 593.521000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,239, 595.865000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,240, 597.661000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,241, 599.260000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,242, 601.481000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,243, 604.171000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,244, 606.434000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,245, 609.014000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,246, 611.695000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,247, 614.711000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,248, 618.012000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,249, 620.776000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,250, 622.182000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,251, 625.894000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,252, 628.746000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,253, 630.560000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,254, 634.160000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,255, 636.605000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,256, 639.658000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,257, 643.357000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,258, 646.393000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,259, 649.916000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,260, 651.833000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,261, 653.724000,256,,,,,,
e01.stp-B.red,655,2500, Guloso, gulosoRandomizado, 0.250000,262, 657.332000,256,,,,,,
