instancia, numero_vertices, numero_aresta, classe, algoritimo, parametro, interacao, tempo_execucao(ms), melhor_solucao,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,30, 2.716000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,31, 2.782000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,32, 2.877000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,33, 2.944000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,34, 2.991000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,35, 3.054000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,36, 3.110000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,37, 3.340000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,38, 3.547000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,39, 3.626000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,40, 3.697000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,41, 3.867000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,42, 3.935000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,43, 4.169000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,44, 4.232000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,45, 4.312000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,46, 4.415000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,47, 4.447000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,48, 4.500000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,49, 4.550000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,50, 4.670000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,51, 4.817000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,52, 4.912000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,53, 4.943000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,54, 5.048000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,55, 5.101000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,56, 5.190000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,57, 5.263000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,58, 5.304000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,59, 5.375000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,60, 5.486000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,61, 5.675000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,62, 5.733000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,63, 5.768000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,64, 5.807000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,65, 5.972000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,66, 6.030000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,67, 6.116000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,68, 6.232000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,69, 6.378000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,70, 6.442000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,71, 6.498000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,72, 6.587000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,73, 6.653000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,74, 6.721000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,75, 6.816000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,76, 6.853000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,77, 6.935000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,78, 7.067000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,79, 7.170000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,80, 7.217000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,81, 7.285000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,82, 7.345000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,83, 7.440000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,84, 7.468000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,85, 7.551000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,86, 7.648000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,87, 7.870000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,88, 8.006000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,89, 8.072000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,90, 8.132000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,91, 8.163000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,92, 8.209000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,93, 8.303000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,94, 8.339000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,95, 8.436000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,96, 8.477000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,97, 8.526000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,98, 8.622000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,99, 8.734000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,100, 8.855000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,101, 8.958000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,102, 9.018000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,103, 9.115000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,104, 9.169000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,105, 9.210000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,106, 9.290000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,107, 9.410000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,108, 9.515000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,109, 9.613000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,110, 9.708000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,111, 9.748000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,112, 9.791000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,113, 9.861000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,114, 9.889000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,115, 9.961000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,116, 10.017000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,117, 10.114000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,118, 10.211000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,119, 10.258000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,120, 10.357000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,121, 10.467000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,122, 10.568000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,123, 10.656000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,124, 10.707000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,125, 10.843000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,126, 10.974000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,127, 11.050000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,128, 11.154000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,129, 11.207000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,130, 11.284000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,131, 11.333000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,132, 11.390000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,133, 11.459000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,134, 11.529000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,135, 11.626000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,136, 11.656000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,137, 11.727000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,138, 11.813000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,139, 11.880000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,140, 11.941000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,141, 12.054000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,142, 12.274000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,143, 12.376000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,144, 12.477000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,145, 12.588000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,146, 12.689000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,147, 12.753000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,148, 12.824000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,149, 12.849000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,150, 13.036000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,151, 13.145000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,152, 13.398000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,153, 13.436000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,154, 13.464000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,155, 13.519000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,156, 13.594000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,157, 13.672000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,158, 13.736000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,159, 13.831000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,160, 13.866000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,161, 13.892000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,162, 14.057000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,163, 14.124000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,164, 14.205000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,165, 14.339000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,166, 14.409000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,167, 14.466000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,168, 14.524000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,169, 14.722000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,170, 14.767000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,171, 14.833000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,172, 14.928000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,173, 14.972000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,174, 15.026000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,175, 15.209000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,176, 15.317000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,177, 15.415000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,178, 15.532000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,179, 15.592000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,180, 15.789000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,181, 15.820000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,182, 15.907000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,183, 16.001000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,184, 16.069000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,185, 16.174000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,186, 16.301000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,187, 16.405000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,188, 16.503000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,189, 16.572000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,190, 16.665000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,191, 16.721000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,192, 16.812000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,193, 16.919000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,194, 16.994000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,195, 17.112000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,196, 17.298000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,197, 17.458000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,198, 17.808000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,199, 17.901000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,200, 17.993000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,201, 18.041000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,202, 18.098000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,203, 18.160000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,204, 18.252000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,205, 18.308000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,206, 18.379000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,207, 18.658000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,208, 18.757000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,209, 18.865000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,210, 19.000000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,211, 19.149000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,212, 19.244000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,213, 19.534000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,214, 19.649000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,215, 19.808000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,216, 20.009000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,217, 20.093000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,218, 20.189000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,219, 20.333000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,220, 20.573000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,221, 20.846000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,222, 20.973000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,223, 21.102000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,224, 21.262000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,225, 21.363000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,226, 21.507000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,227, 21.614000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,228, 21.677000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,229, 21.786000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,230, 21.862000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,231, 21.955000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,232, 22.035000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,233, 22.110000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,234, 22.231000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,235, 22.293000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,236, 22.357000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,237, 22.558000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,238, 22.630000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,239, 22.678000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,240, 22.725000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,241, 22.779000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,242, 22.843000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,243, 23.090000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,244, 23.152000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,245, 23.210000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,246, 23.251000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,247, 23.303000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,248, 23.365000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,249, 23.443000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,250, 23.535000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,251, 23.582000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,252, 23.654000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,253, 23.751000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,254, 23.799000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,255, 23.877000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,256, 23.956000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,257, 24.071000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,258, 24.131000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,259, 24.191000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,260, 24.229000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,261, 24.332000,22,,,,,,
e01.stp-A.red,651,2492, Guloso, gulosoRandomizado, 0.250000,262, 24.431000,22,,,,,,
