instancia, numero_vertices, numero_aresta, classe, algoritimo, parametro, interacao, tempo_execucao(ms), melhor_solucao,,,,,,
K400.3.con.red,210,1612, Guloso, gulosoRandomizado, 0.250000,239, 1529.487000,611935,,,,,,
K400.3.con.red,210,1612, Guloso, gulosoRandomizado, 0.250000,240, 1539.159000,611935,,,,,,
K400.3.con.red,210,1612, Guloso, gulosoRandomizado, 0.250000,241, 1543.164000,611935,,,,,,
K400.3.con.red,210,1612, Guloso, gulosoRandomizado, 0.250000,242, 1549.609000,611935,,,,,,
K400.3.con.red,210,1612, Guloso, gulosoRandomizado, 0.250000,243, 1551.604000,611935,,,,,,
K400.3.con.red,210,1612, Guloso, gulosoRandomizado, 0.250000,244, 1560.087000,611935,,,,,,
K400.3.con.red,210,1612, Guloso, gulosoRandomizado, 0.250000,245, 1565.079000,611935,,,,,,
K400.3.con.red,210,1612, Guloso, gulosoRandomizado, 0.250000,246, 1570.983000,611935,,,,,,
K400.3.con.red,210,1612, Guloso, gulosoRandomizado, 0.250000,247, 1577.420000,611935,,,,,,
K400.3.con.red,210,1612, Guloso, gulosoRandomizado, 0.250000,248, 1585.248000,611935,,,,,,
K400.3.con.red,210,1612, Guloso, gulosoRandomizado, 0.250000,249, 1587.170000,611935,,,,,,
K400.3.con.red,210,1612, Guloso, gulosoRandomizado, 0.250000,250, 1590.389000,611935,,,,,,
K400.3.con.red,210,1612, Guloso, gulosoRandomizado, 0.250000,251, 1596.017000,611935,,,,,,
K400.3.con.red,210,1612, Guloso, gulosoRandomizado, 0.250000,252, 1601.193000,611935,,,,,,
K400.3.con.red,210,1612, Guloso, gulosoRandomizado, 0.250000,253, 1602.893000,611935,,,,,,
K400.3.con.red,210,1612, Guloso, gulosoRandomizado, 0.250000,254, 1607.488000,611935,,,,,,
K400.3.con.red,210,1612, Guloso, gulosoRandomizado, 0.250000,255, 1610.695000,611935,,,,,,
K400.3.con.red,210,1612, Guloso, gulosoRandomizado, 0.250000,256, 1614.090000,611935,,,,,,
K400.3.con.red,210,1612, Guloso, gulosoRandomizado, 0.250000,257, 1618.598000,611935,,,,,,
K400.3.con.red,210,1612, Guloso, gulosoRandomizado, 0.250000,258, 1626.592000,611935,,,,,,
